Id,Name,Address,City,State,Zip,Phone,County,Type,Lowest Grade,Highest Grade
101054,Fort Dodge Butler Elementary,945 SOUTH 18TH STREET,FORT DODGE,IA,50501,(515) 574-5882,WEBSTER COUNTY,Public,3,4
101053,C AND M ELEMENTARY SCHOOL,BOX 7,MASSENA,IA,50853,(712) 779-2211,CASS COUNTY,Public,KG,5
101052,CAL COMMUNITY HIGH SCHOOL,PO BOX 459,LATIMER,IA,50452,(641) 579-6086,FRANKLIN COUNTY,Public,7,12
101051,CAL ELEMENTARY SCHOOL,PO BOX 459,LATIMER,IA,50452,(641) 579-6085,FRANKLIN COUNTY,Public,PK,6
101050,CALAMUS-WHEATLAND ELEM ATTENDANCE CENTER,PO BOX 158,CALAMUS,IA,52729,(563) 246-2221,CLINTON COUNTY,Public,PK,6
101049,CALAMUS-WHEATLAND SEC ATTENDANCE CENTER,PO BOX 279,WHEATLAND,IA,52777,(563) 374-1292,CLINTON COUNTY,Public,7,12
101048,CALLANAN MIDDLE SCHOOL,3010 CENTER STREET,DES MOINES,IA,50312,(515) 242-8101,POLK COUNTY,Public,6,8
101047,CAM HIGH SCHOOL,1000 VICTORY PARK RD,ANITA,IA,50020,(712) 762-3231,CASS COUNTY,Public,9,12
101046,CAM MIDDLE SCHOOL,BOX 7,MASSENA,IA,50853,(712) 779-2212,CASS COUNTY,Public,6,8
101045,CAMANCHE ELEMENTARY SCHOOL,508 11TH PLACE,CAMANCHE,IA,52730,(563) 259-3016,CLINTON COUNTY,Public,PK,4
101044,CAMANCHE HIGH SCHOOL,937 9TH AVE,CAMANCHE,IA,52730,(563) 259-3008,CLINTON COUNTY,Public,9,12
101043,CAMANCHE MIDDLE SCHOOL,1400 9TH ST,CAMANCHE,IA,52730,(563) 259-3014,CLINTON COUNTY,Public,5,8
101042,CAPITOL VIEW ELEMENTARY SCHOOL,320 E. 16TH,DES MOINES,IA,50316,(515) 242-8402,POLK COUNTY,Public,PK,5
101041,CARDINAL ELEMENTARY SCHOOL,5414 HWY 16,ELDON,IA,52554,(641) 652-3591,WAPELLO COUNTY,Public,PK,5
101040,CARDINAL ELEMENTARY SCHOOL,1003 PERSHING ROAD,MAQUOKETA,IA,52060,(563) 652-5157,JACKSON COUNTY,Public,PK,2
101039,CARDINAL MIDDLE-SENIOR HIGH SCHOOL,4045 ASHLAND RD,ELDON,IA,52554,(641) 652-7531,WAPELLO COUNTY,Public,6,12
101038,CARLISLE ELEMENTARY SCHOOL,430 SCHOOL ST,CARLISLE,IA,50047,(515) 989-0339,WARREN COUNTY,Public,PK,3
101037,CARLISLE HIGH SCHOOL,430 SCHOOL ST,CARLISLE,IA,50047,(515) 989-0831,WARREN COUNTY,Public,9,12
101036,CARLISLE MIDDLE SCHOOL,325 SCOTCHRIDGE RD,CARLISLE,IA,50047,(515) 989-0833,WARREN COUNTY,Public,6,8
101035,CARPENTER ELEMENTARY SCHOOL,615 N GILL ST,MONTICELLO,IA,52310,(319) 465-3551,JONES COUNTY,Public,2,4
101034,CARRIE LANE HIGH SCHOOL,502 NORTH JACKSON ST.,CHARLES CITY,IA,50616,(641) 257-6585,FLOYD COUNTY,Public,11,12
101033,CARRIE LEE ELEMENTARY,210 VERNON STREET,DECORAH,IA,52101,(563) 382-3771,WINNESHIEK COUNTY,Public,3,4
101032,CARROLL HIGH SCHOOL,2809 N GRANT RD,CARROLL,IA,51401,(712) 792-8010,CARROLL COUNTY,Public,9,12
101031,CARROLL MIDDLE SCHOOL,3203 N. GRANT ROAD,CARROLL,IA,51401,(712) 792-8020,CARROLL COUNTY,Public,6,8
101030,CARTER LAKE ELEMENTARY SCHOOL,1105 REDICK BOULEVARD,CARTER LAKE,IA,51510,(712) 347-5876,POTTAWATTAMIE COUNTY,Public,PK,5
101029,CARVER ELEMENTARY,705 E UNIVERSITY AVE,DES MOINES,IA,50316,(515) 242-8418,POLK COUNTY,Public,PK,5
101028,CARVER ELEMENTARY SCHOOL,2007 RADFORD ROAD,DUBUQUE,IA,52002,(563) 552-4500,DUBUQUE COUNTY,Public,PK,5
101027,CASADY PRESCHOOL,1801 16TH ST,DES MOINES,IA,50314,(515) 244-0448,POLK COUNTY,Public,PK,PK
101026,CASCADE ELEMENTARY SCHOOL,PO 2001,CASCADE,IA,52033,(563) 852-3335,DUBUQUE COUNTY,Public,PK,6
101025,CASCADE JUNIOR-SENIOR HIGH SCHOOL,P.O. BOX 2000,CASCADE,IA,52033,(563) 852-3201,DUBUQUE COUNTY,Public,7,12
101024,CATTELL ELEMENTARY SCHOOL,3101 E 12TH ST,DES MOINES,IA,50316,(515) 242-8403,POLK COUNTY,Public,KG,5
101023,CEDAR FALLS ALTERNATIVE,217 WASHINGTON ST,CEDAR FALLS,IA,50613,(319) 553-2445,BLACK HAWK COUNTY,Public,9,12
101022,CEDAR FALLS HIGH SCHOOL,1015 DIVISION ST,CEDAR FALLS,IA,50613,(319) 553-2500,BLACK HAWK COUNTY,Public,10,12
101021,CEDAR HEIGHTS ELEMENTARY SCHOOL,2417 RAINBOW DR,CEDAR FALLS,IA,50613,(319) 553-2855,BLACK HAWK COUNTY,Public,PK,6
101020,CENTENNIAL ELEMENTARY SCHOOL,910 7TH AVE SE,ALTOONA,IA,50009,(515) 967-2109,POLK COUNTY,Public,KG,6
101019,CENTER POINT-URBANA ELEMENTARY SCHOOL,PO BOX 296,CENTER POINT,IA,52213,(319) 849-1102,LINN COUNTY,Public,PK,4
101018,CENTER POINT-URBANA HIGH SCHOOL,PO BOX 296,CENTER POINT,IA,52213,(319) 849-1102,LINN COUNTY,Public,9,12
101017,CENTER POINT-URBANA MIDDLE SCHOOL,PO BOX 296,CENTER POINT,IA,52213,(319) 443-2426,BENTON COUNTY,Public,5,8
101016,CENTERVILLE COMMUNITY PRESCHOOL BLDG,838 S 18TH ST,CENTERVILLE,IA,52544,(641) 856-0621,APPANOOSE COUNTY,Public,PK,KG
101015,CENTERVILLE EARLY CHILDHOOD SPECIAL ED,838 SOUTH 18TH,CENTERVILLE,IA,52544,(641) 856-0629,APPANOOSE COUNTY,Public,PK,PK
101014,CENTERVILLE HIGH SCHOOL,600 CHS DRIVE,CENTERVILLE,IA,52544,(641) 856-0813,APPANOOSE COUNTY,Public,9,12
101013,CENTRAL ALTERNATIVE HIGH SCHOOL,39 BLUFF,DUBUQUE,IA,52001,(563) 552-5800,DUBUQUE COUNTY,Public,9,12
101012,CENTRAL ALTERNATIVE PROGRAM,BOX 110,DE WITT,IA,52742,(563) 659-0713,CLINTON COUNTY,Public,9,12
101011,CENTRAL CITY ELEMENTARY SCHOOL,400 BARBER ST,CENTRAL CITY,IA,52214,(319) 438-6181,LINN COUNTY,Public,PK,6
101010,CENTRAL CITY HIGH SCHOOL,400 BARBER ST,CENTRAL CITY,IA,52214,(319) 438-6182,LINN COUNTY,Public,9,12
101009,CENTRAL CITY JUNIOR HIGH,400 BARBER ST,CENTRAL CITY,IA,52214,(319) 438-6181,LINN COUNTY,Public,7,8
101008,CENTRAL COMMUNITY JR-SR HIGH SCHOOL,400 FIRST ST NW,ELKADER,IA,52043,(563) 245-1750,CLAYTON COUNTY,Public,7,12
101007,CENTRAL DECATUR MS/SR HIGH SCHOOL,1201 NE POPLAR,LEON,IA,50144,(641) 446-4816,DECATUR COUNTY,Public,6,12
101006,CENTRAL ELEMENTARY SCHOOL,501 6TH ST,CORALVILLE,IA,52241,(319) 688-1100,JOHNSON COUNTY,Public,PK,6
101005,CENTRAL ELEMENTARY SCHOOL,1100 10TH,ONAWA,IA,51040,(712) 433-1056,MONONA COUNTY,Public,3,5
101004,CENTRAL ELEMENTARY SCHOOL,807 16TH ST,BELLE PLAINE,IA,52208,(319) 444-3137,BENTON COUNTY,Public,2,6
101003,CENTRAL ELEMENTARY SCHOOL,910 10TH ST,NEVADA,IA,50201,(515) 382-2383,STORY COUNTY,Public,PK,4
101002,CENTRAL HIGH SCHOOL,P.O. BOX 110,DE WITT,IA,52742,(563) 659-0715,CLINTON COUNTY,Public,9,12
101001,CENTRAL HIGH SCHOOL,1120 MAIN ST,DAVENPORT,IA,52803,(563) 323-9900,SCOTT COUNTY,Public,9,12
101000,CENTRAL LEE ELEMENTARY/MIDDLE SCHOOL,2642 HIGHWAY 218,DONNELLSON,IA,52625,(319) 835-9510,HENRY COUNTY,Public,PK,8
100999,CENTRAL LEE HIGH SCHOOL,2642 HIGHWAY 218,DONNELLSON,IA,52625,(319) 835-9510,HENRY COUNTY,Public,9,12
100998,CENTRAL LEE MIDDLE SCHOOL,2642 HIGHWAY 218,DONNELLSON,IA,52625,(319) 835-9510,HENRY COUNTY,Public,6,8
100997,CENTRAL LYON ELEMENTARY SCHOOL,PO BOX 471,ROCK RAPIDS,IA,51246,(712) 472-4041,LYON COUNTY,Public,PK,5
100996,CENTRAL LYON MIDDLE SCHOOL,PO BOX 471,ROCK RAPIDS,IA,51246,(712) 472-4041,LYON COUNTY,Public,6,8
100995,CENTRAL LYON SENIOR HIGH SCHOOL,PO BOX 471,ROCK RAPIDS,IA,51246,(712) 472-4051,LYON COUNTY,Public,9,12
100994,CENTRAL MIDDLE SCHOOL,901 CEDAR,MUSCATINE,IA,52761,(563) 263-7784,MUSCATINE COUNTY,Public,6,8
100993,CENTRAL MIDDLE SCHOOL,PO BOX 110,DE WITT,IA,52742,(563) 659-0735,CLINTON COUNTY,Public,6,8
100992,CENTRAL MIDDLE SCHOOL,1350 KATOSKI DR,WATERLOO,IA,50701,(319) 433-2100,BLACK HAWK COUNTY,Public,6,8
100991,CENTRAL SPRINGS ELEM. MANLY CAMPUS,P.O. BOX 190,MANLY,IA,50456,(641) 454-3283,WORTH COUNTY,Public,KG,4
100990,CENTRAL SPRINGS HIGH SCHOOL,P.O. BOX 190,MANLY,IA,50456,(641) 454-2208,WORTH COUNTY,Public,9,12
100989,CENTRAL WARD ELEMENTARY SCHOOL,320 DRAKE AVE,CENTERVILLE,IA,52544,(641) 856-0709,APPANOOSE COUNTY,Public,KG,3
100988,CHANTRY ELEMENTARY SCHOOL,409 E. 9TH STREET,MALVERN,IA,51551,(712) 624-8681,MILLS COUNTY,Public,PK,4
100987,CHARITON HIGH SCHOOL,501 N GRAND,CHARITON,IA,50049,(641) 774-5066,LUCAS COUNTY,Public,9,12
100986,CHARITON MIDDLE SCHOOL,1300 N 16TH,CHARITON,IA,50049,(641) 774-5114,LUCAS COUNTY,Public,6,8
100985,CHARLES CITY HIGH SCHOOL,1 COMET DR,CHARLES CITY,IA,50616,(641) 257-6510,FLOYD COUNTY,Public,9,12
100984,CHARLES CITY MIDDLE SCH.,500 NORTH GRAND AVE,CHARLES CITY,IA,50616,(641) 257-6530,FLOYD COUNTY,Public,6,8
100983,CHARTER OAK-UTE ELEMENTARY SCHOOL,329 MAIN,UTE,IA,51060,(712) 885-2261,MONONA COUNTY,Public,PK,6
100982,CHARTER OAK-UTE HIGH SCHOOL,321 MAIN,CHARTER OAK,IA,51439,(712) 678-3325,CRAWFORD COUNTY,Public,9,12
100981,CHARTER OAK-UTE JUNIOR HIGH SCHOOL,321 MAIN ST,CHARTER OAK,IA,51439,(712) 678-3325,CRAWFORD COUNTY,Public,7,8
100980,CHEROKEE MIDDLE SCHOOL,PO BOX 801,CHEROKEE,IA,51012,(712) 225-6750,CHEROKEE COUNTY,Public,5,8
100979,CHILDREN'S VILLAGE AT HOOVER,1002 SPRING STREET,DAVENPORT,IA,52802,(563) 322-7649,SCOTT COUNTY,Public,PK,PK
100978,CHILDREN'S VILLAGE BUCHANAN,4515 N FAIRMOUNT,DAVENPORT,IA,52806,(563) 391-1463,SCOTT COUNTY,Public,PK,PK
100977,CHILDREN'S VILLAGE HAYES,622 S. CONCORD ST,DAVENPORT,IA,52802,(563) 823-0267,SCOTT COUNTY,Public,PK,PK
100976,CHILDREN'S VILLAGE MONROE,1926 W 4TH ST,DAVENPORT,IA,52802,(563) 322-3559,SCOTT COUNTY,Public,PK,PK
100975,CHILDREN'S VILLAGE WEST,2826 W LOCUST ST,DAVENPORT,IA,52804,(563) 823-2086,SCOTT COUNTY,Public,PK,PK
100974,CINCINNATI ELEMENTARY SCHOOL,BOX 158,CINCINNATI,IA,52549,(641) 856-0739,APPANOOSE COUNTY,Public,KG,3
100973,CLARINDA ACADEMY,1820 N 16TH,CLARINDA,IA,51632,(712) 542-3103,PAGE COUNTY,Public,7,12
100972,CLARINDA HIGH SCHOOL,P.O. BOX 59,CLARINDA,IA,51632,(712) 542-5167,PAGE COUNTY,Public,9,12
100971,CLARINDA MIDDLE SCHOOL,P.O. BOX 59,CLARINDA,IA,51632,(712) 542-2132,PAGE COUNTY,Public,5,8
100970,Clarion-Goldfield Elementary,319 3RD AVE NE,CLARION,IA,50525,(515) 532-2873,WRIGHT COUNTY,Public,3,5
100969,Clarion-Goldfield HS,1111 WILLOW DR,CLARION,IA,50525,(515) 532-2895,WRIGHT COUNTY,Public,9,12
100968,Clarion-Goldfield MS,300 3RD AVE NE,CLARION,IA,50525,(515) 532-2412,WRIGHT COUNTY,Public,6,8
100967,CLARK ELEMENTARY SCHOOL,4315 HAMILTON BLVD.,SIOUX CITY,IA,51104,(712) 239-7030,WOODBURY COUNTY,Public,PK,5
100966,CLARK ELEMENTARY SCHOOL,201 2ND AVE NW,LE MARS,IA,51031,(712) 546-8121,PLYMOUTH COUNTY,Public,PK,5
100965,CLARK ELEMENTARY SCHOOL,PO BOX 97,NEW LONDON,IA,52645,(319) 367-0507,HENRY COUNTY,Public,PK,5
100964,CLARKE COMMUNITY ELEMENTARY SCHOOL,420 E JEFFERSON ST,OSCEOLA,IA,50213,(641) 342-6320,CLARKE COUNTY,Public,PK,6
100963,CLARKE COMMUNITY HIGH SCHOOL,800 N JACKSON ST,OSCEOLA,IA,50213,(641) 342-6505,CLARKE COUNTY,Public,9,12
100962,CLARKE LEARNING CENTER,P.O. BOX 535,OSCEOLA,IA,50213,(641) 342-2804,CLARKE COUNTY,Public,9,12
100961,CLARKE MIDDLE SCHOOL SCHOOL,800 N JACKSON ST,OSCEOLA,IA,50213,(641) 342-4221,CLARKE COUNTY,Public,7,8
100960,CLARKSVILLE ELEMENTARY SCHOOL,PO BOX 689,CLARKSVILLE,IA,50619,(319) 278-4560,BUTLER COUNTY,Public,PK,5
100959,CLARKSVILLE HIGH SCHOOL,PO BOX 689,CLARKSVILLE,IA,50619,(319) 278-4273,BUTLER COUNTY,Public,6,12
100958,Clay Central-Everly Elementary,PO BOX 110,ROYAL,IA,51357,(712) 933-2241,CLAY COUNTY,Public,3,6
100957,Clay Central-Everly Jr/Sr High,PO BOX 110,EVERLY,IA,51338,(712) 834-2227,CLAY COUNTY,Public,7,12
100956,CLAY CENTRAL-EVERLY MIDDLE SCHOOL,PO BOX 110,ROYAL,IA,51357,(712) 933-2241,CLAY COUNTY,Public,5,8
100955,CLAY ELEMENTARY,3200 FIRST AVENUE S.,ALTOONA,IA,50009,(515) 967-4198,POLK COUNTY,Public,PK,6
100954,CLAYTON RIDGE ELEMENTARY SCHOOL,BOX 520,GUTTENBERG,IA,52052,(563) 252-1747,CLAYTON COUNTY,Public,PK,4
100953,CLAYTON RIDGE HIGH SCHOOL,BOX 520,GUTTENBERG,IA,52052,(563) 252-2342,CLAYTON COUNTY,Public,9,12
100952,CLAYTON RIDGE MIDDLE SCHOOL,BOX 9,GARNAVILLO,IA,52049,(563) 964-2321,CLAYTON COUNTY,Public,5,8
100951,CLEAR CREEK AMANA HIGH SCHOOL,PO BOX 199,TIFFIN,IA,52340,(319) 545-2361,JOHNSON COUNTY,Public,9,12
100950,CLEAR CREEK AMANA MIDDLE SCHOOL,311 W MARENGO RD,TIFFIN,IA,52340,(319) 545-4490,JOHNSON COUNTY,Public,6,8
100949,CLEAR CREEK ELEMENTARY SCHOOL,PO BOX 488,OXFORD,IA,52322,(319) 828-4505,JOHNSON COUNTY,Public,PK,5
100948,CLEAR CREEK ELEMENTARY SCHOOL,901 S 14TH ST,CLEAR LAKE,IA,50428,(641) 357-5288,CERRO GORDO COUNTY,Public,PK,5
100947,CLEAR LAKE HIGH SCHOOL,125 N 20TH ST,CLEAR LAKE,IA,50428,(641) 357-5235,CERRO GORDO COUNTY,Public,9,12
100946,CLEAR LAKE MIDDLE SCHOOL SCHOOL,1601 3RD AVE NORTH,CLEAR LAKE,IA,50428,(641) 357-6114,CERRO GORDO COUNTY,Public,6,8
100945,CLEARFIELD ELEMENTARY SCHOOL,PO BOX 99,CLEARFIELD,IA,50840,(641) 336-2353,TAYLOR COUNTY,Public,PK,6
100944,CLEVELAND ELEMENTARY SCHOOL,2200 1ST AVE NW,CEDAR RAPIDS,IA,52405,(319) 558-2463,LINN COUNTY,Public,PK,5
100943,CLINTON HIGH SCHOOL,817 8TH AVE S,CLINTON,IA,52732,(563) 243-7540,CLINTON COUNTY,Public,9,12
100942,CLIVE ELEMENTARY,1600 73RD STREET,DES MOINES,IA,50322,(515) 633-5800,POLK COUNTY,Public,PK,6
100941,Humboldt Clyde Mease Elementary,BOX 130,DAKOTA CITY,IA,50529,(515) 332-3578,HUMBOLDT COUNTY,Public,PK,K
100940,CODY ELEMENTARY SCHOOL,2100 TERRITORIAL RD,LECLAIRE,IA,52753,(563) 332-0210,SCOTT COUNTY,Public,KG,6
100939,COGGON ELEMENTARY CENTER,P.O. BOX 227,COGGON,IA,52218,(319) 435-2396,LINN COUNTY,Public,PK,5
100938,COLFAX-MINGO ELEMENTARY SCHOOL,20 WEST BROADWAY,COLFAX,IA,50054,(515) 674-3465,JASPER COUNTY,Public,PK,5
100937,COLFAX-MINGO HIGH SCHOOL,204 N LEAGUE RD,COLFAX,IA,50054,(515) 674-4111,JASPER COUNTY,Public,9,12
100936,COLFAX-MINGO MIDDLE SCHOOL,307 W. MOHAWK DR,MINGO,IA,50168,(641) 363-4282,JASPER COUNTY,Public,6,8
100935,COLLINS-MAXWELL ELEMENTARY SCHOOL,416 FOURTH AVENUE,COLLINS,IA,50055,(641) 385-2446,STORY COUNTY,Public,KG,5
100934,COLLINS-MAXWELL MIDDLE/HIGH SCHOOL,400 METCALF ST.,MAXWELL,IA,50161,(515) 387-1115,STORY COUNTY,Public,6,12
100933,COLO-NESCO SOUTH LEARNING CENTER,BOX 215,COLO,IA,50056,(641) 377-2282,STORY COUNTY,Public,pk,2
100932,COLO-NESCO ELEMENTARY LEARNING CENTER,BOX 215,ZEARING,IA,50278,(641) 487-7411,STORY COUNTY,Public,3,6
100931,COLO-NESCO JR/SR HIGH LEARNING CENTER,BOX 215,COLO,IA,50056,(641) 377-2282,STORY COUNTY,Public,7,12
100930,COLORADO ELEMENTARY SCHOOL,149 COLORADO ST,MUSCATINE,IA,52761,(563) 263-4998,MUSCATINE COUNTY,Public,PK,5
100929,COLUMBUS COMMUNITY HIGH SCHOOL,1004 COLTON ST,COLUMBUS JUNCTION,IA,52738,(319) 728-2231,LOUISA COUNTY,Public,9,12
100928,COLUMBUS COMMUNITY JUNIOR HIGH SCHOOL,1004 COLTON ST,COLUMBUS JUNCTION,IA,52738,(319) 728-2233,LOUISA COUNTY,Public,7,8
100927,COLUMBUS ELEMENTARY SCHOOL,1215 LINDEN AVE,CHARITON,IA,50049,(641) 774-4712,LUCAS COUNTY,Public,PK,2
100926,COOLIDGE ELEMENTARY SCHOOL,6225 1ST AVE SW,CEDAR RAPIDS,IA,52405,(319) 558-2167,LINN COUNTY,Public,PK,5
100925,COON RAPIDS-BAYARD INTERMEDIATE SCHOOL,PO BOX 297,COON RAPIDS,IA,50058,(712) 999-2208,CARROLL COUNTY,Public,4,6
100924,Fort Dodge Cooper Elementary,2420 14TH AVENUE NORTH,FORT DODGE,IA,50501,(515) 574-5602,WEBSTER COUNTY,Public,3,4
100923,CORA B DARLING ELEMENTARY/MIDDLE SCHOOL,PO BOX 717,POSTVILLE,IA,52162,(563) 864-7653,ALLAMAKEE COUNTY,Public,KG,8
100922,CORNELL ELEMENTARY SCHOOL,5817 NE 3RD ST,DES MOINES,IA,50313,(515) 244-8173,POLK COUNTY,Public,PK,3
100921,CORNING ELEMENTARY SCHOOL,1012 10TH ST,CORNING,IA,50841,(641) 322-4020,ADAMS COUNTY,Public,PK,6
100920,CORNING HIGH SCHOOL,904 8TH ST,CORNING,IA,50841,(641) 322-4245,ADAMS COUNTY,Public,9,12
100919,CORNING JUNIOR HIGH SCHOOL,10TH & WASHINGTON,CORNING,IA,50841,(641) 322-3213,ADAMS COUNTY,Public,7,8
100918,CORSE ELEMENTARY SCHOOL,700 SOUTH STARR ST.,BURLINGTON,IA,52601,(319) 753-2707,DES MOINES COUNTY,Public,KG,5
100917,CORWITH-WESLEY JR/SR HIGH SCHOOL,PO BOX 220,CORWITH,IA,50430,(515) 583-2304,HANCOCK COUNTY,Public,7,12
100916,COWLES MONTESSORI SCHOOL (Grades 3-5),6401 COLLEGE AVE,DES MOINES,IA,50311,(515) 242-7818,POLK COUNTY,Public,PK,5
100915,CRESCENT ELEMENTARY SCHOOL,PO BOX 17,CRESCENT,IA,51526,(712) 545-3697,POTTAWATTAMIE COUNTY,Public,KG,5
100914,CRESCENT PARK ELEMENTARY SCHOOL,1114 W 27TH ST,SIOUX CITY,IA,51103,(712) 279-6825,WOODBURY COUNTY,Public,PK,5
100913,CRESCO EARLY CHILDHOOD DEVELOPMENT CENTER,1135 CANTERBURY ST.,CRESCO,IA,52136,(563) 547-5424,HOWARD COUNTY,Public,PK,PK
100912,CRESCO JUNIOR HIGH SCHOOL,1000 4TH AVE EAST,CRESCO,IA,52136,(563) 547-2300,HOWARD COUNTY,Public,7,8
100911,CRESTON EARLY CHILDHOOD CENTER,901 N ELM ST,CRESTON,IA,50801,(641) 782-2724,UNION COUNTY,Public,PK,KG
100910,CRESTON ELEMENTARY SCHOOL,805 ACADEMIC AVE,CRESTON,IA,50801,(641) 782-1155,UNION COUNTY,Public,1,5
100909,CRESTON HIGH SCHOOL,601 W TOWNLINE,CRESTON,IA,50801,(641) 782-2116,UNION COUNTY,Public,9,12
100908,CRESTON MIDDLE SCHOOL,805 ACADEMIC AVE.,CRESTON,IA,50801,(641) 782-2129,UNION COUNTY,Public,6,8
100907,CRESTVIEW ELEMENTARY SCHOOL,1020 8TH STREET,WEST DES MOINES,IA,50265,(515) 633-5700,POLK COUNTY,Public,KG,6
100906,CRESTWOOD ALTERNATIVE SCHOOL,205 3RD AVE. W.,CRESCO,IA,52136,(563) 547-2310,HOWARD COUNTY,Public,9,12
100905,CRESTWOOD ELEMENTARY SCHOOL,1000 4TH AVE EAST,CRESCO,IA,52136,(563) 547-2340,HOWARD COUNTY,Public,PK,6
100904,CRESTWOOD HIGH SCHOOL,1000 SCHRODER DR,CRESCO,IA,52136,(563) 547-2764,HOWARD COUNTY,Public,9,12
100903,CROCKER ELEMENTARY SCHOOL,2910 SW APPLEWOOD ST,ANKENY,IA,50023,(515) 965-9710,POLK COUNTY,Public,PK,5
100902,CROSSROADS PARK ELEMENTARY SCHOOL,1050 50TH ST,WEST DES MOINES,IA,50266,(515) 633-5600,POLK COUNTY,Public,KG,6
100901,CUNNINGHAM SCHOOL,1224 MOBILE ST,WATERLOO,IA,50703,(319) 433-2600,BLACK HAWK COUNTY,Public,PK,5
100900,DALLAS CENTER ELEMENTARY,PO BOX 400,DALLAS CENTER,IA,50063,(515) 992-3838,DALLAS COUNTY,Public,KG,5
100899,DALLAS CENTER-GRIMES COMMUNITY HIGH SCHOOL,33521 240TH STREET,GRIMES,IA,50111,(515) 986-9747,DALLAS COUNTY,Public,9,12
100898,DALLAS CENTER-GRIMES MIDDLE SCHOOL,PO BOX 608,DALLAS CENTER,IA,50063,(515) 992-4343,DALLAS COUNTY,Public,6,8
100897,DANVILLE ELEMENTARY SCHOOL,419 SOUTH MAIN STREET,DANVILLE,IA,52623,(319) 392-4221,DES MOINES COUNTY,Public,PK,6
100896,DANVILLE JUNIOR-SENIOR HIGH SCHOOL,419 SOUTH MAIN STREET,DANVILLE,IA,52623,(319) 392-4222,DES MOINES COUNTY,Public,7,12
100895,DAVIS COUNTY COMMUNITY HIGH SCHOOL,106 N EAST ST,BLOOMFIELD,IA,52537,(641) 664-2200,DAVIS COUNTY,Public,9,12
100894,DAVIS COUNTY ELEMENTARY,500 E NORTH ST,BLOOMFIED,IA,52537,(641) 664-2200,DAVIS COUNTY,Public,PK,4
100893,DAVIS COUNTY MIDDLE SCHOOL,500 E NORTH ST,BLOOMFIELD,IA,52537,(641) 664-2200,DAVIS COUNTY,Public,5,8
100892,DAVIS ELMENTARY SCHOOL,818 HAMILTON AVENUE,GRINNELL,IA,50112,(641) 236-2790,POWESHIEK COUNTY,Public,3,4
100891,DAYTON CENTER,BOX 26,DAYTON,IA,50530,(515) 547-2314,WEBSTER COUNTY,Public,PK,3
100890,DECORAH HIGH SCHOOL,100 CLAIBORNE DRIVE,DECORAH,IA,52101,(563) 382-3643,WINNESHIEK COUNTY,Public,9,12
100889,DECORAH MIDDLE SCHOOL,405 WINNEBAGO ST.,DECORAH,IA,52101,(563) 382-8427,WINNESHIEK COUNTY,Public,5,8
100888,DELAWARE ELEMENTARY SCHOOL,4401 E 46TH ST,DES MOINES,IA,50317,(515) 262-3197,POLK COUNTY,Public,KG,6
100887,DELHI ELEMENTARY SCHOOL,PO BOX 186,DELHI,IA,52223,(563) 922-9411,DELAWARE COUNTY,Public,PK,5
100886,DELWOOD ELEMENTARY SCHOOL,PO BOX 292,DELMAR,IA,52037,(563) 674-4164,CLINTON COUNTY,Public,PK,6
100885,DEMONEY ELEMENTARY,109 S 17TH,ESTHERVILLE,IA,51334,(712) 362-2181,EMMET COUNTY,Public,PK,2
100884,DENISON ALTERNATIVE HIGH SCHOOL,10 OPPORTUNITY DR,DENISON,IA,51442,(712) 265-2349,CRAWFORD COUNTY,Public,9,12
100883,DENISON ELEMENTARY SCHOOL,38 N 20TH ST,DENISON,IA,51442,(712) 263-3104,CRAWFORD COUNTY,Public,PK,3
100882,DENISON HIGH SCHOOL,819 N 16TH ST,DENISON,IA,51442,(712) 263-3101,CRAWFORD COUNTY,Public,9,12
100881,DENISON MIDDLE SCHOOL,1201 NORTH 16TH STREET,DENISON,IA,51442,(712) 263-9393,CRAWFORD COUNTY,Public,6,8
100880,DENMARK ELEMENTARY SCHOOL,502 ACADEMY AVE,DENMARK,IA,52624,(319) 528-4337,LEE COUNTY,Public,KG,5
100879,DENVER EARLY ELEMENTARY SCHOOL,PO BOX 384,DENVER,IA,50622,(319) 984-5611,BREMER COUNTY,Public,PK,2
100878,DENVER MIDDLE SCHOOL,PO BOX 384,DENVER,IA,50622,(319) 984-6041,BREMER COUNTY,Public,6,8
100877,DENVER SENIOR HIGH SCHOOL,PO BOX 384,DENVER,IA,50622,(319) 984-5639,BREMER COUNTY,Public,9,12
100876,DES MOINES CENTRAL CAMPUS HIGH SCHOOL,1800 GRAND AVE,DES MOINES,IA,50309,(515) 242-7846,POLK COUNTY,Public,7,12
100875,DESOTO INTERMEDIATE SCHOOL,317 SPRUCE ST,DESOTO,IA,50069,(515) 834-2424,DALLAS COUNTY,Public,3,5
100874,DEXTER ELEMENTARY SCHOOL,PO BOX 157,DEXTER,IA,50070,(515) 789-4480,DALLAS COUNTY,Public,PK,5
100873,DIAGONAL ELEMENTARY SCHOOL,PO BOX 94,DIAGONAL,IA,50845,(641) 734-5331,RINGGOLD COUNTY,Public,PK,5
100872,DIAGONAL JUNIOR-SENIOR HIGH SCHOOL,PO BOX 94,DIAGONAL,IA,50845,(641) 734-5331,RINGGOLD COUNTY,Public,6,12
100871,DIKE ELEMENTARY SCHOOL,PO BOX D,DIKE,IA,50624,(319) 989-2487,GRUNDY COUNTY,Public,PK,6
