NCES ID,School Name,School Type,Phone Number,Minimum Grade,Maximum Grade,Zip Code
191134000701, WASHINGTON ELEMENTARY SCHOOL, Public, (641) 472-2110, PK,4,52556
192004001179, WASHINGTON ELEMENTARY SCHOOL, Public, (319) 895-6251, PK,4,52314
193024001704, WASHINGTON HIGH SCHOOL, Public, (319) 653-2143,10,12,52353
190717000333, WASHINGTON HIGH SCHOOL, Public, (712) 225-6755,9,12,51012
192400001399, WASHINGTON INTERMEDIATE SCHOOL, Public, (712) 623-6630,4,5,51566
193054001748, WASHINGTON IRVING ELEMENTARY SCHOOL, Public, (319) 352-2658,5,6,50677
193024001705, WASHINGTON JUNIOR HIGH SCHOOL, Public, (319) 653-5414,7,9,52353
190771000383, WASHINGTON MIDDLE SCHOOL, Public, (563) 243-0466,6,8,52732
191914001133, WASHINGTON TOWNSHIP ELEMENTARY SCHOOL, Public, (319) 683-2770, PK,5,52247
190339000037, WATERVILLE ELEMENTARY SCHOOL, Public, (563) 535-7245, PK,6,52170
193051001742, WAUKEE ELEMENTARY SCHOOL, Public, (515) 987-5193, PK,5,50263
193051001743, WAUKEE MIDDLE SCHOOL, Public, (515) 987-5177,6,8,50263
193051001744, WAUKEE SENIOR HIGH SCHOOL, Public, (515) 987-5163,10,12,50263
193051002116, WAUKEE SOUTH MS, Public, (515) 987-5161,6,8,50263
190339000038, WAUKON HIGH SCHOOL, Public, (563) 568-3466,9,12,52172
193054001750, WAVERLY-SHELL ROCK JUNIOR HIGH SCHOOL, Public, (319) 352-3632,7,8,50677
193054001749, WAVERLY-SHELL ROCK SENIOR HIGH SCHOOL, Public, (319) 352-2087,9,12,50677
193056001755, WAYNE COMMUNITY JR-SR HIGH SCHOOL, Public, (641) 872-2184,7,12,50060
193056001754, WAYNE ELEMENTARY SCHOOL, Public, (641) 872-1034, PK,6,50060
191470000304, WEBER ELEMENTARY, Public, (319) 688-1170, KG,6,52246
193063001764, WEBSTER CITY HIGH SCHOOL, Public, (515) 832-9210,9,12,50595
193063001765, WEBSTER CITY MIDDLE SCHOOL, Public, (515) 832-9220,5,8,50595
192868001413, WEBSTER ELEMENTARY SCHOOL, Public, (515) 331-8600, PK,5,50323
190897000584, WEEKS MIDDLE SCHOOL, Public, (515) 242-8449,6,8,50315
191914001134, WELLMAN ELEMENTARY SCHOOL, Public, (319) 646-2984, PK,5,52356
191563000937, WELLS-CAREY ELEMENTARY SCHOOL, Public, (319) 524-2581,1,5,52632
192475002101, WEST  FORK MIDDLE SCHOOL, Public, (641) 822-3234,5,8,50469
193072001770, WEST BEND-MALLARD HIGH SCHOOL, Public, (515) 887-7831,9,12,50597
193072001044, WEST BEND-MALLARD MIDDLE SCHOOL, Public, (515) 887-7831,6,8,50597
193075001774, WEST BRANCH HIGH SCHOOL, Public, (319) 643-7216,9,12,52358
193075001773, WEST BRANCH MIDDLE SCHOOL, Public, (319) 643-5324,6,8,52358
193078001775, WEST BURLINGTON ELEM SCHOOL, Public, (319) 754-5726, PK,6,52655
193078001776, WEST BURLINGTON HIGH SCHOOL, Public, (319) 752-7138,9,12,52655
193078001777, WEST BURLINGTON JUNIOR HIGH SCHOOL, Public, (319) 752-7138,7,8,52655
190339000040, WEST CAMPUS ELEMENTARY SCHOOL, Public, (563) 568-6375, PK,2,52172
193054001751, WEST CEDAR ELEMENTARY SCHOOL, Public, (319) 352-2754, KG,4,50677
193087001779, WEST CENTRAL JR-SR HIGH SCHOOL, Public, (563) 637-2283,9,12,50655
192750001607, WEST CENTRAL VALLEY HIGH SCHOOL, Public, (515) 523-1313,9,12,50250
192750000664, WEST CENTRAL VALLEY MIDDLE SCHOOL, Public, (515) 833-2331,6,8,50233
193090001786, WEST DELAWARE HIGH SCHOOL, Public, (563) 927-3515,9,12,52057
193090001787, WEST DELAWARE MIDDLE SCHOOL, Public, (563) 927-3515,5,8,52057
191584002114, WEST ELEMENTARY, Public, (641) 842-2185, PK,1,50138
190420000108, WEST ELEMENTARY, Public, (515) 228-3890, PK,3,50244
191458000869, WEST ELEMENTARY SCHOOL, Public, (319) 334-7430,3,6,50644
191269000770, WEST ELEMENTARY SCHOOL, Public, (712) 527-4886,3,5,51534
191095000678, WEST ELEMENTARY SCHOOL, Public, (712) 852-4485, PK,4,50536
192592001467, WEST FORK  ELEMENTARY SHEFFIELD, Public, (641) 892-4159, PK,3,50475
192475001419, WEST FORK ELEMENTARY ELEMENTARY SCHOOL, Public, (641) 822-3233, PK,4,50469
192592001468, WEST FORK HIGH SCHOOL, Public, (641) 892-4461,9,12,50475
190543000171, WEST HANCOCK ELEMENTARY SCHOOL, Public, (641) 843-3833, PK,4,50423
190543000172, WEST HANCOCK HIGH SCHOOL, Public, (641) 843-3863,9,12,50423
190543000928, WEST HANCOCK MIDDLE SCHOOL, Public, (641) 762-3261,5,8,50447
193096000331, WEST HARRISON ELEMENTARY, Public, (712) 646-2016, PK,6,51557
193096001801, WEST HARRISON HIGH SCHOOL, Public, (712) 646-2231,7,12,51557
190858000487, WEST HIGH SCHOOL, Public, (563) 386-5500,9,12,52804
193048001738, WEST HIGH SCHOOL, Public, (319) 433-2700,9,12,50702
192640001533, WEST HIGH SCHOOL, Public, (712) 279-6772,9,12,51103
193099002109, WEST LIBERTY ELEMENTARY SCHOOL, Public, (319) 627-4243,1,5,52776
193099001805, WEST LIBERTY HIGH SCHOOL, Public, (319) 627-2115,9,12,52776
193099001804, WEST LIBERTY MIDDLE SCHOOL, Public, (319) 627-2118,6,8,52776
193102001806, WEST LYON ELEMENTARY SCHOOL, Public, (712) 753-4917, PK,6,51240
193102001807, WEST LYON HIGH SCHOOL, Public, (712) 753-4917,9,12,51240
193102001808, WEST LYON JUNIOR HIGH SCHOOL, Public, (712) 753-4917,7,8,51240
193108001811, WEST MARSHALL ELEMENTARY SCHOOL, Public, (641) 483-2671, PK,4,50247
193108001812, WEST MARSHALL HIGH SCHOOL, Public, (641) 483-2136,9,12,50247
193108001813, WEST MARSHALL MIDDLE SCHOOL, Public, (641) 483-2165,5,8,50247
190357000062, WEST MIDDLE SCHOOL, Public, (319) 462-3553,6,8,52205
192013001195, WEST MIDDLE SCHOOL, Public, (563) 263-0411,6,8,52761
192640001534, WEST MIDDLE SCHOOL, Public, (712) 279-6813,6,8,51103
193111001817, WEST MONONA HIGH SCHOOL, Public, (712) 433-2453,9,12,51040
193111000738, WEST MONONA MIDDLE SCH, Public, (712) 433-9098,6,8,51040
191470000902, WEST SENIOR HIGH SCHOOL, Public, (319) 688-1050,9,12,52246
190873000502, WEST SIDE ELEMENTARY SCHOOL, Public, (563) 382-4451, PK,PK,52101
193129001821, WEST SIOUX HIGH SCHOOL, Public, (712) 551-1181,9,12,51023
193129001822, WEST SIOUX MIDDLE SCHOOL, Public, (712) 551-1022,6,8,51023
190000601234, WEST UNION  ELEMENTARY SCHOOL, Public, (563) 422-5514,3,6,52175
459529, WESTERN CHRISTIAN HIGH SCHOOL, Private, (712) 439-1013,9,12,51239
193135001832, WESTERN DUBUQUE HIGH SCHOOL, Public, (563) 744-3885,9,12,52045
193093001798, WESTERN HILLS ELEMENTARY SCHOOL, Public, (515) 633-5900, KG,6,50265
191722000368, WESTFIELD ELEMENTARY SCHOOL, Public, (319) 447-3350, KG,5,52328
193093002055, WESTRIDGE ELEMENTARY, Public, (515) 633-5400, KG,6,50266
190378000085, WESTSIDE JUNIOR-SENIOR HIGH SCHOOL, Public, (712) 663-4312,6,12,51467
190369002026, WESTWOOD ELEMENTARY SCHOOL, Public, (515) 965-9690, PK,5,50023
193147001835, WESTWOOD ELEMENTARY SCHOOL, Public, (712) 428-3200, PK,6,51055
193147001837, WESTWOOD HIGH SCHOOL, Public, (712) 428-3303,7,12,51055
193162001841, WHITING ELEMENTARY SCHOOL, Public, (712) 455-2468, PK,5,51063
193162001842, WHITING SENIOR HIGH SCHOOL, Public, (712) 455-2468,6,12,51063
190771000384, WHITTIER ELEMENTARY SCHOOL, Public, (563) 243-3230, KG,5,52732
192640001535, WHITTIER ELEMENTARY SCHOOL, Public, (712) 274-4050, PK,5,51106
191464000876, WHITTIER ELEMENTARY SCHOOL, Public, (515) 961-9570, PK,5,50125
191470000436, WICKHAM ELEMENTARY, Public, (319) 688-1175, KG,6,52241
191464002100, WILDER ELEMENTARY SCHOOL, Public, (515) 961-9540, PK,5,50125
192211001327, WILDWOOD ELEMENTARY SCHOOL, Public, (641) 683-1843, KG,5,52501
191722001007, WILKINS ELEMENTARY SCHOOL, Public, (319) 447-3380, KG,5,52302
190897000585, WILLARD ELEMENTARY SCHOOL, Public, (515) 242-8439, PK,5,50317
190858000488, WILLIAMS INTERMEDIATE, Public, (563) 391-6550,6,8,52804
193168001844, WILLIAMSBURG ELEMENTARY SCHOOL, Public, (319) 668-1864, PK,1,52361
193168001845, WILLIAMSBURG JR-SR HIGH SCHOOL, Public, (319) 668-1050,7,12,52361
192682002068, WILLOWBROOK ELEMENTARY SCHOOL, Public, (515) 967-7512, PK,5,50009
459223, WILLOWWIND SCHOOL, Private, (319) 338-6061, PK,6,52245
190858000489, WILSON ELEMENTARY SCHOOL, Public, (563) 391-0903, PK,5,52804
192211001328, WILSON ELEMENTARY SCHOOL, Public, (641) 684-5441, KG,5,52501
190654001490, WILSON ELEMENTARY SCHOOL, Public, (319) 558-2156,2,5,52404
190654000267, WILSON MIDDLE SCHOOL, Public, (319) 558-2156,6,8,52404
193180001849, WILTON ELEMENTARY SCHOOL, Public, (563) 732-2880, PK,6,52778
193180001850, WILTON JR-SR HIGH SCHOOL, Public, (563) 732-2629,7,12,52778
190897000587, WINDSOR ELEMENTARY, Public, (515) 242-8440, PK,5,50311
193183001851, WINFIELD ELEMENTARY SCHOOL, Public, (319) 257-7702, PK,5,52659
193183001852, WINFIELD-MT UNION JR-SR HIGH SCHOOL, Public, (319) 257-7701,6,12,52659
192163001292, WINGS PARK ELEMENTARY SCHOOL, Public, (319) 283-1982,2,5,50662
193186001085, WINTERSET BRIDGES SCHOOL, Public, (515) 462-3320,9,12,50273
193186001856, WINTERSET ELEMENTARY SCHOOL, Public, (515) 462-1551, PK,3,50273
193186000369, WINTERSET JUNIOR HIGH SCHOOL, Public, (515) 462-3336,7,8,50273
193186001857, WINTERSET MIDDLE SCHOOL, Public, (515) 462-3010,4,6,50273
193186001858, WINTERSET SENIOR HIGH SCHOOL, Public, (515) 462-3320,9,12,50273
191989001015, WISDOMQUEST EDUCATION CENTER, Public, (319) 385-7709,9,12,52641
193189001859, WODEN-CRYSTAL LAKE ELEMENTARY SCHOOL, Public, (641) 565-3211, PK,2,50432
193189001860, WODEN-CRYSTAL LAKE- TITONKA HIGH SCHOOL, Public, (641) 565-3211,9,12,50432
190858000490, WOOD INTERMEDIATE, Public, (563) 391-6350,6,8,52806
193192001861, WOODBINE ELEMENTARY SCHOOL, Public, (712) 647-2440, PK,6,51579
193192001862, WOODBINE HIGH SCHOOL, Public, (712) 647-2227,7,12,51579
193195001865, WOODBURY CENTRAL HIGH SCHOOL, Public, (712) 873-3128,9,12,51039
193195001864, WOODBURY CENTRAL MIDDLE SCHOOL, Public, (712) 873-3128,6,8,51039
191872001095, WOODBURY ELEMENTARY SCHOOL, Public, (641) 754-1080, PK,4,50158
192061002119, WOODROW WILSON ELEMENTARY SCHOOL, Public, (641) 792-7311,4,6,50208
190822000440, WOODROW WILSON MIDDLE SCHOOL, Public, (712) 328-6476,6,8,51501
192532001448, WOODSIDE MIDDLE SCHOOL, Public, (515) 265-3451,6,8,50313
193201002079, WOODWARD ACADEMY, Public, (515) 438-3481,5,12,50276
193201001867, WOODWARD-GRANGER ELEMENTARY SCHOOL, Public, (515) 999-2357, PK,5,50109
193201000434, WOODWARD-GRANGER GRANDWOOD, Public, (515) 438-3240,3,12,50276
193201001868, WOODWARD-GRANGER HIGH SCHOOL, Public, (515) 438-2115,9,12,50276
193201001866, WOODWARD-GRANGER MIDDLE SCHOOL, Public, (515) 438-4653,6,8,50276
190654000268, WRIGHT ELEMENTARY SCHOOL, Public, (319) 558-2278, PK,5,52402
190897000589, WRIGHT ELEMENTARY SCHOOL, Public, (515) 242-8442, PK,5,50315
A9901924, XAVIER HIGH SCHOOL, Private, (319) 294-6635,9,12,52411
459132, ZION LUTHERAN SCHOOL, Private, (712) 263-4766, PK,8,51442
459325, ZION-ST JOHN LUTHERAN SCHOOL, Private, (712) 949-3915, PK,8,51046
