NCES ID,Formatted NCES ID,NCES School Name,Street Address,Town,State,Zip,Phone,County,Type,Min_Grade,Max_Grade,
A9901918,A9901918, ST MARYS SCHOOLS, 312 SENECA ST, STORM LAKE, IA,50588, (712) 732-4166,BUENA VISTA COUNTY, Private, PK,12,
192083001887,192083001887, NORTH KOSSUTH ELEMENTARY SCHOOL, PO BOX 567, SWEA CITY, IA,50590, (515) 272-4361,KOSSUTH COUNTY COUNTY, Public, PK,5,
192083001885,192083001885, NSK HIGH SCHOOL HIGH SCHOOL, PO BOX 567, SWEA CITY, IA,50590, (515) 272-4361,KOSSUTH COUNTY COUNTY, Public,9,12,
193063000990,193063000990, HAMILTON REGIONAL HS HIGH SCHOOL, 1725 BEACH ST, WEBSTER CITY, IA,50595, (515) 832-1632,HAMILTON COUNTY COUNTY, Public,9,12,
193063001760,193063001760, PLEASANT VIEW ELEMENTARY SCHOOL, 1901 WILLSON AVE, WEBSTER CITY, IA,50595, (515) 832-9241,HAMILTON COUNTY COUNTY, Public, PK,1,
193063001763,193063001763, SUNSET HEIGHTS ELEMENTARY SCHOOL, 1101 BOONE ST, WEBSTER CITY, IA,50595, (515) 832-9245,HAMILTON COUNTY COUNTY, Public,2,4,
193063001764,193063001764, WEBSTER CITY HIGH SCHOOL, 1001 LYNX AVENUE, WEBSTER CITY, IA,50595, (515) 832-9210,HAMILTON COUNTY COUNTY, Public,9,12,
193063001765,193063001765, WEBSTER CITY MIDDLE SCHOOL, 1101 DES MOINES STREET, WEBSTER CITY, IA,50595, (515) 832-9220,HAMILTON COUNTY COUNTY, Public,5,8,
457226,00457226, ST THOMAS AQUINAS SCHOOL, 624 DUBUQUE ST, WEBSTER CITY, IA,50595, (515) 832-1346,HAMILTON COUNTY, Private, KG,6,
193072001770,193072001770, WEST BEND-MALLARD HIGH SCHOOL, PO BOX  247, WEST BEND, IA,50597, (515) 887-7831,PALO ALTO COUNTY COUNTY, Public,9,12,
193072001044,193072001044, WEST BEND-MALLARD MIDDLE SCHOOL, PO BOX 247, WEST BEND, IA,50597, (515) 887-7831,PALO ALTO COUNTY COUNTY, Public,6,8,
190306000003,190306000003, AGWSR ELEMENTARY SCHOOL, 511 STATE ST., ACKLEY, IA,50601, (641) 847-2611,HARDIN COUNTY COUNTY, Public, KG,3,
190306000004,190306000004, AGWSR HIGH SCHOOL, 918 4TH AVENUE, ACKLEY, IA,50601, (641) 847-2633,HARDIN COUNTY COUNTY, Public,9,12,
190306001383,190306001383, THE COUGARS DEN, 413 STATE ST, ACKLEY, IA,50601, (641) 847-2699,HARDIN COUNTY COUNTY, Public, PK, PK,
190345000042,190345000042, ALLISON ELEM. BUILDING, P.O. BOX 428, ALLISON, IA,50602, (319) 267-2212,BUTLER COUNTY COUNTY, Public, PK,4,
190345000043,190345000043, NORTH BUTLER MIDDLE SCHOOL, PO BOX  428, ALLISON, IA,50602, (319) 267-2552,BUTLER COUNTY COUNTY, Public,5,8,
190375000082,190375000082, APLINGTON / PARKERSBURG MIDDLE SCHOOL, 215 10TH ST, APLINGTON, IA,50604, (319) 347-6621,BUTLER COUNTY COUNTY, Public,6,8,
190375000081,190375000081, APLINGTON ELEMENTARY SCHOOL, 215 10TH ST, APLINGTON, IA,50604, (319) 347-6621,BUTLER COUNTY COUNTY, Public, KG,5,
192727001591,192727001591, STARMONT ELEMENTARY SCHOOL, 3202 40TH ST, ARLINGTON, IA,50606, (563) 933-2238,FAYETTE COUNTY COUNTY, Public, PK,6,
192727001592,192727001592, STARMONT HIGH SCHOOL, 3202 40TH ST, ARLINGTON, IA,50606, (563) 933-2218,FAYETTE COUNTY COUNTY, Public,9,12,
192727001593,192727001593, STARMONT MIDDLE SCHOOL COMM SCHOOL DISTRICT, 3202 40TH ST, ARLINGTON, IA,50606, (563) 933-4902,FAYETTE COUNTY COUNTY, Public,7,8,
190651000830,190651000830, CEDAR FALLS ALTERNATIVE, 217 WASHINGTON ST, CEDAR FALLS, IA,50613, (319) 553-2445,BLACK HAWK COUNTY COUNTY, Public,9,12,
190651000221,190651000221, CEDAR FALLS HIGH SCHOOL, 1015 DIVISION ST, CEDAR FALLS, IA,50613, (319) 553-2500,BLACK HAWK COUNTY COUNTY, Public,10,12,
190651000222,190651000222, CEDAR HEIGHTS ELEMENTARY SCHOOL, 2417 RAINBOW DR, CEDAR FALLS, IA,50613, (319) 553-2855,BLACK HAWK COUNTY COUNTY, Public, PK,6,
190651000223,190651000223, HELEN A HANSEN ELEMENTARY SCHOOL, 616 HOLMES DR, CEDAR FALLS, IA,50613, (319) 553-2775,BLACK HAWK COUNTY COUNTY, Public, PK,6,
190651000224,190651000224, HOLMES JUNIOR HIGH SCHOOL, 505 HOLMES DR, CEDAR FALLS, IA,50613, (319) 553-2650,BLACK HAWK COUNTY COUNTY, Public,7,9,
190651000226,190651000226, LINCOLN ELEMENTARY SCHOOL, 321 8TH STREET, CEDAR FALLS, IA,50613, (319) 553-2950,BLACK HAWK COUNTY COUNTY, Public, PK,6,
190651000227,190651000227, NORTH CEDAR ELEMENTARY SCHOOL, 2419 FERN AVE, CEDAR FALLS, IA,50613, (319) 553-2810,BLACK HAWK COUNTY COUNTY, Public, PK,6,
190651000228,190651000228, ORCHARD HILL ELEMENTARY SCHOOL, 3909 ROWND ST, CEDAR FALLS, IA,50613, (319) 553-2465,BLACK HAWK COUNTY COUNTY, Public, PK,6,
190651000229,190651000229, PEET JUNIOR HIGH SCHOOL, 525 E SEERLEY BLVD, CEDAR FALLS, IA,50613, (319) 553-2710,BLACK HAWK COUNTY COUNTY, Public,7,9,
190651000230,190651000230, SOUTHDALE ELEMENTARY SCHOOL, 627 ORCHARD DR, CEDAR FALLS, IA,50613, (319) 553-2900,BLACK HAWK COUNTY COUNTY, Public, PK,6,
457474,00457474, ST PATRICK SCHOOL, 615 WASHINGTON ST, CEDAR FALLS, IA,50613, (319) 277-6781,BLACK HAWK COUNTY, Private, PK,8,
A0501666,A0501666, VALLEY LUTHERAN HIGH SCHOOL, 4520 ROWND ST, CEDAR FALLS, IA,50613, (319) 266-4565,BLACK HAWK COUNTY, Private,6,12,
190708000982,190708000982, CARRIE LANE HIGH SCHOOL, 502 NORTH JACKSON ST., CHARLES CITY, IA,50616, (641) 426-5975,FLOYD COUNTY COUNTY, Public,11,12,
190708000319,190708000319, CHARLES CITY HIGH SCHOOL, 1 COMET DR, CHARLES CITY, IA,50616, (641) 257-6510,FLOYD COUNTY COUNTY, Public,9,12,
190708000320,190708000320, CHARLES CITY MIDDLE SCH., 500 NORTH GRAND AVE, CHARLES CITY, IA,50616, (641) 257-6530,FLOYD COUNTY COUNTY, Public,6,8,
190708000323,190708000323, LINCOLN ELEMENTARY SCHOOL, 600 5TH AVE, CHARLES CITY, IA,50616, (641) 257-6560,FLOYD COUNTY COUNTY, Public, KG,5,
190708000324,190708000324, WASHINGTON ELEMENTARY SCHOOL, 1406 N GRAND, CHARLES CITY, IA,50616, (641) 257-6570,FLOYD COUNTY COUNTY, Public, PK,5,
457383,00457383, IMMACULATE CONCEPTION SCHOOL, 1203 CLARK ST, CHARLES CITY, IA,50616, (641) 228-1225,FLOYD COUNTY, Private, PK,6,
190744000354,190744000354, CLARKSVILLE ELEMENTARY SCHOOL, PO BOX 689, CLARKSVILLE, IA,50619, (319) 278-4560,BUTLER COUNTY COUNTY, Public, PK,5,
190744000355,190744000355, CLARKSVILLE HIGH SCHOOL, PO BOX 689, CLARKSVILLE, IA,50619, (319) 278-4273,BUTLER COUNTY COUNTY, Public,6,12,
190444000119,190444000119, BCLUW ELEMENTARY SCHOOL, PO BOX  670, CONRAD, IA,50621, (641) 366-2811,GRUNDY COUNTY COUNTY, Public, KG,4,
190444000118,190444000118, BCLUW HIGH SCHOOL, PO BOX  670, CONRAD, IA,50621, (641) 366-2810,GRUNDY COUNTY COUNTY, Public,9,12,
190894000831,190894000831, 3-5 ELEMENTARY SCHOOL LINCOLN STREET BUILDING, P. O. BOX 384, DENVER, IA,50622, (319) 984-5611,BREMER COUNTY COUNTY, Public,3,5,
190894000512,190894000512, DENVER EARLY ELEMENTARY SCHOOL, PO BOX  384, DENVER, IA,50622, (319) 984-5611,BREMER COUNTY COUNTY, Public, PK,2,
190894000513,190894000513, DENVER MIDDLE SCHOOL, PO BOX  384, DENVER, IA,50622, (319) 984-6041,BREMER COUNTY COUNTY, Public,6,8,
190894000514,190894000514, DENVER SENIOR HIGH SCHOOL, PO BOX  384, DENVER, IA,50622, (319) 984-5639,BREMER COUNTY COUNTY, Public,9,12,
192163000706,192163000706, LITTLE HUSKY LEARNING CENTER," """"""317 8TH AVE SE"," SUITE D""""""", OELWEIN, IA,50622,-2302, Â Â -Â Â FAYETTE COUNTY COUNTY, Public, PK, KG
190912000595,190912000595, DIKE ELEMENTARY SCHOOL, PO BOX  D, DIKE, IA,50624, (319) 989-2487,GRUNDY COUNTY COUNTY, Public, PK,6,
190912000596,190912000596, DIKE-NEW HARTFORD HIGH SCHOOL, PO BOX  D, DIKE, IA,50624, (319) 989-2485,GRUNDY COUNTY COUNTY, Public,9,12,
190954000624,190954000624, DUNKERTON ELEMENTARY, 509 CANFIELD, DUNKERTON, IA,50626, (319) 822-4297,BLACK HAWK COUNTY COUNTY, Public, PK,6,
190954000625,190954000625, DUNKERTON HIGH SCHOOL, 509  CANFIELD, DUNKERTON, IA,50626, (319) 822-4296,BLACK HAWK COUNTY COUNTY, Public,7,12,
191069001912,191069001912, ELDORA-NEW PROVIDENCE ELEMENTARY SCHOOL, 1100 10TH ST, ELDORA, IA,50627, (641) 939-9350,HARDIN COUNTY COUNTY, Public, PK,5,
191069002048,191069002048, ELDORA-NEW PROVIDENCE HIGH SCHOOL, 1800 24TH ST, ELDORA, IA,50627, (641) 939-3421,HARDIN COUNTY COUNTY, Public,9,12,
191428000851,191428000851, ELMA ELEMENTARY SCHOOL, PO BOX 298, ELMA, IA,50628, (641) 393-2280,HOWARD COUNTY COUNTY, Public, PK,5,
192976001693,192976001693, FAIRBANK ELEMENTARY SCHOOL, 505 FOREST, FAIRBANK, IA,50629, (319) 635-2071,BUCHANAN COUNTY COUNTY, Public, PK,6,
192976001695,192976001695, RURAL ELEMENTARY SCHOOL #1, 1099 AMISH BLVD, FAIRBANK, IA,50629, (319) 635-2071,BUCHANAN COUNTY COUNTY, Public, KG,8,
192976000520,192976000520, RURAL ELEMENTARY SCHOOL #2, CR C57 AND AMISH BLVD, FAIRBANK, IA,50629, (319) 635-2071,BUCHANAN COUNTY COUNTY, Public, KG,8,
192976001697,192976001697, RURAL ELEMENTARY SCHOOL #3, 1503 130TH ST, FAIRBANK, IA,50629, (319) 635-2071,BUCHANAN COUNTY COUNTY, Public, KG,8,
192976001698,192976001698, RURAL ELEMENTARY SCHOOL #4, 1153 DENISON AVE, FAIRBANK, IA,50629, (319) 635-2071,BUCHANAN COUNTY COUNTY, Public, KG,8,
192976001700,192976001700, WAPSIE VALLEY HIGH SCHOOL, RR 2, FAIRBANK, IA,50629, (319) 638-6711,BREMER COUNTY COUNTY, Public,7,12,
191197000741,191197000741, FREDERICKSBURG ELEMENTARY SCHOOL, PO BOX  337, FREDERICKSBURG, IA,50630, (563) 237-5364,CHICKASAW COUNTY COUNTY, Public, KG,5,
191197000742,191197000742, SUMNER FREDERICKSBURG MIDDLE SCHOOL, PO BOX  337, FREDERICKSBURG, IA,50630, (563) 237-5334,CHICKASAW COUNTY COUNTY, Public,6,8,
190006000182,190006000182, GMG ELEMENTARY SCHOOL, 1710 WALLACE AVENUE, GREEN MOUNTAIN, IA,50632, (641) 474-2251,MARSHALL COUNTY COUNTY, Public, PK,6,
190006000179,190006000179, GMG SECONDARY SCHOOL, 306 PARK STREET, GARWIN, IA,50632, (641) 499-2005,TAMA COUNTY COUNTY, Public,7,12,
456914,00456914, DON BOSCO HIGH SCHOOL, PO BOX 106, GILBERTVILLE, IA,50634, (319) 296-1692,BLACK HAWK COUNTY, Private,9,12,
456925,00456925, IMMACULATE CONCEPTION-ST JOSEPH SCHOOL, PO BOX 256, GILBERTVILLE, IA,50634, (319) 296-1089,BLACK HAWK COUNTY, Private, KG,8,
191266001401,191266001401, GLADBROOK ELEMENTARY SCHOOL, PO BOX 370, GLADBROOK, IA,50635, (641) 473-2875,TAMA COUNTY COUNTY, Public, KG,2,
191266002014,191266002014, GLADBROOK-REINBECK MIDDLE SCHOOL, PO BOX 370, GLADBROOK, IA,50635, (641) 473-2842,TAMA COUNTY COUNTY, Public,5,8,
191308000784,191308000784, GREENE ELEMENTARY SCHOOL, PO BOX 190, GREENE, IA,50636, (641) 816-5629,BUTLER COUNTY COUNTY, Public, PK,4,
191308000785,191308000785, NORTH BUTLER HIGH SCHOOL, 201 N 5TH ST, GREENE, IA,50636, (641) 816-5631,BUTLER COUNTY COUNTY, Public,9,12,
191329000799,191329000799, GRUNDY CENTER ELEMENTARY SCHOOL, 903 9TH ST, GRUNDY CENTER, IA,50638, (319) 825-5461,GRUNDY COUNTY COUNTY, Public, PK,5,
191329000801,191329000801, GRUNDY CENTER HIGH SCHOOL, 1006 M AVE, GRUNDY CENTER, IA,50638, (319) 825-5449,GRUNDY COUNTY COUNTY, Public,9,12,
191329000415,191329000415, GRUNDY CENTER MIDDLE SCHOOL, 1006 M AVE, GRUNDY CENTER, IA,50638, (319) 825-5464,GRUNDY COUNTY COUNTY, Public,6,8,
191434000856,191434000856, HUDSON ELEMENTARY SCHOOL, P.O. BOX 240, HUDSON, IA,50643, (319) 988-3239,BLACK HAWK COUNTY COUNTY, Public, KG,4,
191434000857,191434000857, HUDSON HIGH SCHOOL, P.O. BOX 240, HUDSON, IA,50643, (319) 988-4226,BLACK HAWK COUNTY COUNTY, Public,9,12,
191434000429,191434000429, HUDSON MIDDLE SCHOOL, P.O. BOX 240, HUDSON, IA,50643, (319) 988-4137,BLACK HAWK COUNTY COUNTY, Public,5,8,
191458000834,191458000834, BUCHANAN COUNTY SUCCESS CENTER, 2349 JAMESTOWN AVE, INDEPENDENCE, IA,50644, (319) 334-7440,BUCHANAN COUNTY COUNTY, Public,9,12,
191458001318,191458001318, EARLY CHILDHOOD CENTER, 1011 1ST ST W, INDEPENDENCE, IA,50644, (319) 334-4780,BUCHANAN COUNTY COUNTY, Public, PK, PK,
191458000865,191458000865, EAST ELEMENTARY SCHOOL, 1103 FIRST STREET WEST, INDEPENDENCE, IA,50644, (319) 334-7425,BUCHANAN COUNTY COUNTY, Public, KG,2,
191458000867,191458000867, INDEPENDENCE JUNIOR HIGH SCHOOL, 514 5TH AVE SE, INDEPENDENCE, IA,50644, (319) 334-7405,BUCHANAN COUNTY COUNTY, Public,7,8,
191458000866,191458000866, INDEPENDENCE SENIOR HIGH SCHOOL, 514 5TH AVE SE, INDEPENDENCE, IA,50644, (319) 334-7405,BUCHANAN COUNTY COUNTY, Public,9,12,
191458000869,191458000869, WEST ELEMENTARY SCHOOL, 1301 1ST ST W, INDEPENDENCE, IA,50644, (319) 334-7430,BUCHANAN COUNTY COUNTY, Public,3,6,
A9103337,A9103337, INDEPENDENCE CHRISTIAN ACADEMY, 700 13TH ST NE, INDEPENDENCE, IA,50644, (319) 334-2743,BUCHANAN COUNTY, Private, KG,12,
456958,00456958, ST JOHNS SCHOOL, 314 3RD ST NE, INDEPENDENCE, IA,50644, (319) 334-7173,BUCHANAN COUNTY, Private, PK,8,
191518000913,191518000913, JANESVILLE ELEMENTARY SCHOOL, BOX 478, JANESVILLE, IA,50647, (319) 987-2581,BREMER COUNTY COUNTY, Public, PK,5,
191518000914,191518000914, JANESVILLE JUNIOR-SENIOR HIGH SCHOOL, BOX 478, JANESVILLE, IA,50647, (319) 987-2581,BREMER COUNTY COUNTY, Public,6,12,
191533000923,191533000923, JESUP ELEMENTARY SCHOOL, PO BOX 287, JESUP, IA,50648, (319) 827-1700,BUCHANAN COUNTY COUNTY, Public, PK,4,
191533000924,191533000924, JESUP HIGH SCHOOL, PO BOX 287, JESUP, IA,50648, (319) 827-1700,BUCHANAN COUNTY COUNTY, Public,9,12,
191533002051,191533002051, JESUP MIDDLE SCHOOL, PO BOX 287, JESUP, IA,50648, (319) 827-1700,BUCHANAN COUNTY COUNTY, Public,5,8,
191533002057,191533002057, PERRY #1 ELEMENTARY SCHOOL, PO BOX 287, JESUP, IA,50648, (319) 827-1700,BUCHANAN COUNTY COUNTY, Public, KG,8,
191533002016,191533002016, PRAIRIE GROVE ELEMENTARY SCHOOL, PO BOX 287, JESUP, IA,50648, (319) 827-1700,BUCHANAN COUNTY COUNTY, Public, KG,8,
191533002017,191533002017, TRIUMPH ELEMENTARY SCHOOL, PO BOX 287, JESUP, IA,50648, (319) 827-1700,BUCHANAN COUNTY COUNTY, Public, KG,8,
A0501656,A0501656, FAITH BIBLE ACADEMY, 2327 BENSON SHADY GROVE AVE, JESUP, IA,50648, (319) 827-3232,BUCHANAN COUNTY, Private, KG,12,
456991,00456991, ST ATHANASIUS SCHOOL, PO BOX 288, JESUP, IA,50648, (319) 827-1314,BUCHANAN COUNTY, Private, KG,8,
190002200956,190002200956, LA PORTE CITY ELEMENTARY SCHOOL, 515 FILLMORE, LA PORTE CITY, IA,50651, (319) 342-3033,BLACK HAWK COUNTY COUNTY, Public, PK,5,
190002200957,190002200957, UNION HIGH SCHOOL, 200 ADAMS ST, LA PORTE CITY, IA,50651, (319) 342-2697,BLACK HAWK COUNTY COUNTY, Public,9,12,
193087001778,193087001778, MAYNARD ELEMENTARY SCHOOL, PO BOX 54, MAYNARD, IA,50655, (563) 637-2283,FAYETTE COUNTY COUNTY, Public, KG,8,
193087001353,193087001353, NORTHEAST IOWA HIGH SCHOOL CHARTER, PO BOX 54, MAYNARD, IA,50655, (563) 637-2283,FAYETTE COUNTY COUNTY, Public,11,12,
193087001779,193087001779, WEST CENTRAL JR-SR HIGH SCHOOL, PO BOX 54, MAYNARD, IA,50655, (563) 637-2283,FAYETTE COUNTY COUNTY, Public,9,12,
192019001196,192019001196, NASHUA-PLAINFIELD ELEMENTARY SCHOOL, P.O BOX 569, NASHUA, IA,50658, (641) 435-4114,CHICKASAW COUNTY COUNTY, Public, PK,4,
192019001197,192019001197, NASHUA-PLAINFIELD HIGH SCHOOL, P.O. BOX 569, NASHUA, IA,50658, (641) 435-4166,CHICKASAW COUNTY COUNTY, Public,9,12,
192034001326,192034001326, EDUCATION OPTIONS, 710 W. MAIN, NEW HAMPTON, IA,50659, (641) 394-2144,CHICKASAW COUNTY COUNTY, Public,9,12,
192034001205,192034001205, NEW HAMPTON ELEMENTARY SCHOOL, 206 W MAIN, NEW HAMPTON, IA,50659, (641) 394-5858,CHICKASAW COUNTY COUNTY, Public, PK,4,
192034001206,192034001206, NEW HAMPTON HIGH SCHOOL, 710 W MAIN, NEW HAMPTON, IA,50659, (641) 394-2144,CHICKASAW COUNTY COUNTY, Public,9,12,
192034001922,192034001922, NEW HAMPTON MIDDLE SCHOOL, 206 W MAIN, NEW HAMPTON, IA,50659, (641) 394-2259,CHICKASAW COUNTY COUNTY, Public,5,8,
456787,00456787, ST JOSEPH COMMUNITY SCHOOL, 216 N BROADWAY AVE, NEW HAMPTON, IA,50659, (641) 394-2865,CHICKASAW COUNTY, Private, PK,8,
190912001207,190912001207, DIKE-NEW HARTFORD JUNIOR HIGH SCHOOL, PO BOX 214, NEW HARTFORD, IA,50660, (319) 983-2206,BUTLER COUNTY COUNTY, Public,7,8,
190912001208,190912001208, NEW HARTFORD ELEMENTARY SCHOOL, PO BOX 214, NEW HARTFORD, IA,50660, (319) 983-2206,BUTLER COUNTY COUNTY, Public, PK,4,
192163001288,192163001288, OELWEIN HIGH SCHOOL, 315 8TH AVE SE, OELWEIN, IA,50662, (319) 283-2731,FAYETTE COUNTY COUNTY, Public,9,12,
192163001289,192163001289, OELWEIN MIDDLE SCHOOL, 300 12TH AVE SE, OELWEIN, IA,50662, (319) 283-3015,FAYETTE COUNTY COUNTY, Public,6,8,
192163001290,192163001290, PARKSIDE ELEMENTARY SCHOOL, 301 6TH AVE SW, OELWEIN, IA,50662, (319) 283-1245,FAYETTE COUNTY COUNTY, Public,1,1,
192163001292,192163001292, WINGS PARK ELEMENTARY SCHOOL, 111 8TH AVE NE, OELWEIN, IA,50662, (319) 283-1982,FAYETTE COUNTY COUNTY, Public,2,5,
457088,00457088, SACRED HEART ELEMENTARY SCHOOL, 601 1ST AVE SW, OELWEIN, IA,50662, (319) 283-1366,FAYETTE COUNTY, Private, PK,6,
190375001337,190375001337, APLINGTON PARKERSBURG HIGH SCHOOL, 610 N JOHNSON ST, PARKERSBURG, IA,50665, (319) 346-1571,BUTLER COUNTY COUNTY, Public,9,12,
190375001336,190375001336, PARKERSBURG ELEMENTARY SCHOOL, 602 LINCOLN, PARKERSBURG, IA,50665, (319) 346-2446,BUTLER COUNTY COUNTY, Public, PK,4,
192019001360,192019001360, NASHUA-PLAINFIELD MIDDLE SCHOOL, BOX 38, PLAINFIELD, IA,50666, (319) 276-4451,BREMER COUNTY COUNTY, Public,5,8,
192976001694,192976001694, READLYN ELEMENTARY SCHOOL, PO BOX  280, READLYN, IA,50668, (319) 279-3323,BREMER COUNTY COUNTY, Public, PK,6,
459063,00459063, COMMUNITY LUTHERAN SCHOOL, 2681 QUAIL AVE, READLYN, IA,50668, (319) 279-3968,BREMER COUNTY, Private, PK,8,
191266001402,191266001402, GLADBROOK-REINBECK HIGH SCHOOL, 600 BLACKHAWK STREET, REINBECK, IA,50669, (319) 345-2921,GRUNDY COUNTY COUNTY, Public,9,12,
191266000764,191266000764, REINBECK ELEMENTARY SCHOOL, 300 CEDAR STREET, REINBECK, IA,50669, (319) 345-2822,GRUNDY COUNTY COUNTY, Public, PK,4,
193054001746,193054001746, SHELL ROCK ELEMENTARY SCHOOL, 214 N CHERRY ST, SHELL ROCK, IA,50670, (319) 885-4311,BUTLER COUNTY COUNTY, Public, PK,4,
192760001609,192760001609, DURANT ELEMENTARY SCHOOL, PO BOX  178, SUMNER, IA,50674, (563) 578-5400,BREMER COUNTY COUNTY, Public, KG,5,
192760001610,192760001610, SUMNER-FREDERICKSBURG HS, PO BOX  178, SUMNER, IA,50674, (563) 578-3341,BREMER COUNTY COUNTY, Public,9,12,
192100001258,192100001258, NORTH TAMA HIGH SCHOOL, 605 WALNUT, TRAER, IA,50675, (319) 478-2911,TAMA COUNTY COUNTY, Public,7,12,
192100001260,192100001260, TRAER ELEMENTARY SCHOOL, 605 WALNUT, TRAER, IA,50675, (319) 478-8444,TAMA COUNTY COUNTY, Public, KG,6,
192805001637,192805001637, TRIPOLI ELEMENTARY SCHOOL, 309 9TH AVE SW, TRIPOLI, IA,50676, (319) 882-4203,BREMER COUNTY COUNTY, Public, PK,5,
192805001638,192805001638, TRIPOLI MIDDLE/SR HIGH SCHOOL, 209 8TH AVE SW, TRIPOLI, IA,50676, (319) 882-4202,BREMER COUNTY COUNTY, Public,6,12,
193054000832,193054000832, GREENVIEW ALTERNATIVE SCHOOL, 1405 4TH AVE SW, WAVERLY, IA,50677, (319) 352-9273,BREMER COUNTY COUNTY, Public,9,12,
193054001745,193054001745, MARGARETTA CAREY ELEMENTARY SCHOOL, 220 9TH AVE NW, WAVERLY, IA,50677, (319) 352-2855,BREMER COUNTY COUNTY, Public, KG,4,
193054001747,193054001747, SOUTHEAST ELEMENTARY SCHOOL, 809 4TH ST SE, WAVERLY, IA,50677, (319) 352-3582,BREMER COUNTY COUNTY, Public, PK,4,
193054001748,193054001748, WASHINGTON IRVING ELEMENTARY SCHOOL, 195 20TH STREET NW, WAVERLY, IA,50677, (319) 352-2658,BREMER COUNTY COUNTY, Public,5,6,
193054001750,193054001750, WAVERLY-SHELL ROCK JUNIOR HIGH SCHOOL, 215 3RD ST NW, WAVERLY, IA,50677, (319) 352-3632,BREMER COUNTY COUNTY, Public,7,8,
193054001749,193054001749, WAVERLY-SHELL ROCK SENIOR HIGH SCHOOL, 1405 4TH AVE SW, WAVERLY, IA,50677, (319) 352-2087,BREMER COUNTY COUNTY, Public,9,12,
193054001751,193054001751, WEST CEDAR ELEMENTARY SCHOOL, 221 15TH ST NW, WAVERLY, IA,50677, (319) 352-2754,BREMER COUNTY COUNTY, Public, KG,4,
459256,00459256, ST PAUL'S LUTHERAN SCHOOL, 212 2ND ST NW, WAVERLY, IA,50677, (319) 352-1484,BREMER COUNTY, Private, KG,6,
190306000634,190306000634, AGWSR MIDDLE SCHOOL, P.O. BOX 188, WELLSBURG, IA,50680, (641) 869-5121,GRUNDY COUNTY COUNTY, Public,4,8,
459631,00459631, TIMOTHY CHRISTIAN SCHOOL, PO BOX 70, WELLSBURG, IA,50680, (641) 869-3679,GRUNDY COUNTY, Private, KG,8,
191011000642,191011000642, EAST BUCHANAN ELEMENTARY SCHOOL, 414 5TH ST NORTH, WINTHROP, IA,50682, (319) 935-3660,BUCHANAN COUNTY COUNTY, Public, PK,5,
191011000643,191011000643, EAST BUCHANAN HIGH SCHOOL, 414 5TH ST NORTH, WINTHROP, IA,50682, (319) 935-3367,BUCHANAN COUNTY COUNTY, Public,9,12,
191011000644,191011000644, EAST BUCHANAN MIDDLE SCHOOL, 414 5TH ST NORTH, WINTHROP, IA,50682, (319) 935-3367,BUCHANAN COUNTY COUNTY, Public,6,8,
193048002024,193048002024, CENTRAL MIDDLE SCHOOL, 1350 KATOSKI DR, WATERLOO, IA,50701, (319) 433-2100,BLACK HAWK COUNTY COUNTY, Public,6,8,
193048001715,193048001715, EDISON ELEMENTARY SCHOOL, 740 MANOLIA PARKWAY, WATERLOO, IA,50701, (319) 433-2180,BLACK HAWK COUNTY COUNTY, Public, PK,5,
193048001723,193048001723, HOOVER MIDDLE SCHOOL, 630 HILLCREST, WATERLOO, IA,50701, (319) 433-2830,BLACK HAWK COUNTY COUNTY, Public,6,8,
193048001727,193048001727, KINGSLEY ELEMENTARY SCHOOL, 201 SUNSET RD, WATERLOO, IA,50701, (319) 433-2210,BLACK HAWK COUNTY COUNTY, Public, KG,5,
193048001165,193048001165, LOU HENRY ELEMENTARY SCHOOL, 312 RACHAEL ST, WATERLOO, IA,50701, (319) 433-2860,BLACK HAWK COUNTY COUNTY, Public, PK,5,
193048001734,193048001734, ORANGE ELEMENTARY SCHOOL, 6028 KIMBALL AVE, WATERLOO, IA,50701, (319) 433-2880,BLACK HAWK COUNTY COUNTY, Public, KG,5,
457135,00457135, BLESSED SACRAMENT SCHOOL, 600 STEPHAN AVE, WATERLOO, IA,50701, (319) 233-7863,BLACK HAWK COUNTY, Private, PK,8,
193048001724,193048001724, IRVING ELEMENTARY SCHOOL, 1115 W. 5TH STREET, WATERLOO, IA,50702, (319) 433-2800,BLACK HAWK COUNTY COUNTY, Public, PK,5,
193048001728,193048001728, KITTRELL ELEMENTARY SCHOOL, 1304 OREGON, WATERLOO, IA,50702, (319) 433-2910,BLACK HAWK COUNTY COUNTY, Public, PK,5,
193048001731,193048001731, LOWELL ELEMENTARY SCHOOL, 1628 WASHINGTON ST, WATERLOO, IA,50702, (319) 433-1900,BLACK HAWK COUNTY COUNTY, Public, PK,5,
193048001738,193048001738, WEST HIGH SCHOOL, 425 E RIDGEWAY AVE, WATERLOO, IA,50702, (319) 433-2700,BLACK HAWK COUNTY COUNTY, Public,9,12,
457146,00457146, COLUMBUS HIGH SCHOOL, 3231 W 9TH ST, WATERLOO, IA,50702, (319) 233-3358,BLACK HAWK COUNTY, Private,9,12,
457157,00457157, SACRED HEART SCHOOL, 620 W 5TH ST, WATERLOO, IA,50702, (319) 234-6593,BLACK HAWK COUNTY, Private, PK,8,
A0103600,A0103600, SONRISE CHRISTIAN SCHOOL & DAYCARE928 , JEFFERSON ST, WATERLOO, IA,50702, (319) 235-6191,BLACK HAWK COUNTY, Private, PK,5,
